halo, total_mass, baryon_mass, particle_mass, star_mass 
[1180, 2994522887.82 Msun, 2299853103.24 Msun, 694669784.578 Msun, 0]
[1181, 1220200160.03 Msun, 526706932.383 Msun, 693493227.642 Msun, 0]
[1182, 2897913799.04 Msun, 2202739775.78 Msun, 695174023.265 Msun, 0]
[1183, 1458146096.37 Msun, 763308232.233 Msun, 694837864.14 Msun, 0]
[1184, 2053299467.16 Msun, 1357285046.08 Msun, 696014421.077 Msun, 0]
[1185, 4339264905.22 Msun, 3645267438.89 Msun, 693997466.329 Msun, 0]
[1186, 1175317841.59 Msun, 480648057.009 Msun, 694669784.578 Msun, 0]
[1187, 720562484.265 Msun, 25052301.8756 Msun, 695510182.39 Msun, 0]
[1188, 1491119179.32 Msun, 795272837.807 Msun, 695846341.514 Msun, 0]
[1189, 1581584080.89 Msun, 886746216.746 Msun, 694837864.14 Msun, 0]
[1190, 1709978793.58 Msun, 1007241190.01 Msun, 702737603.569 Msun, 0]
[1191, 1872009322.96 Msun, 1178179950.97 Msun, 693829371.987 Msun, 0]
[1192, 2627348055.92 Msun, 1932846358.29 Msun, 694501697.626 Msun, 0]
[1193, 4868587848.12 Msun, 4174758476.13 Msun, 693829371.987 Msun, 0]
[1194, 5954619849.03 Msun, 5261462787.9 Msun, 693157061.128 Msun, 0]
[1195, 1227503281.88 Msun, 534682372.485 Msun, 692820909.393 Msun, 0]
[1196, 2896905321.67 Msun, 2202739775.78 Msun, 694165545.891 Msun, 0]
[1197, 2647763824.11 Msun, 1947043175.29 Msun, 700720648.821 Msun, 0]
[1198, 1341009028.18 Msun, 645498845.794 Msun, 695510182.39 Msun, 0]
[1199, 1355620610.14 Msun, 659101950.381 Msun, 696518659.763 Msun, 0]
[1200, 2889533851.39 Msun, 2194695987.25 Msun, 694837864.14 Msun, 0]
[1201, 998465926.162 Msun, 302619584.648 Msun, 695846341.514 Msun, 0]
[1202, 1486131847.73 Msun, 791798222.272 Msun, 694333625.453 Msun, 0]
[1203, 2320506535.73 Msun, 1625836751.15 Msun, 694669784.578 Msun, 0]
[1204, 4406160439.96 Msun, 3711322575.82 Msun, 694837864.14 Msun, 0]
[1205, 2742728776.82 Msun, 1947043175.29 Msun, 795685601.525 Msun, 0]
[1206, 1908199571.46 Msun, 1214538264.25 Msun, 693661307.204 Msun, 0]
[1207, 1937475954.51 Msun, 1242470018.2 Msun, 695005936.313 Msun, 0]
[1208, 998787638.771 Msun, 303949774.631 Msun, 694837864.14 Msun, 0]
[1209, 2235244989.23 Msun, 1539902886.4 Msun, 695342102.827 Msun, 0]
[1210, 4242849222.93 Msun, 3547339040.54 Msun, 695510182.39 Msun, 0]
[1211, 5956468731.61 Msun, 5261462787.9 Msun, 695005943.703 Msun, 0]
[1212, 3592645363.46 Msun, 2898984056.25 Msun, 693661307.204 Msun, 0]
[1213, 9131186849.22 Msun, 8436517072.03 Msun, 694669777.188 Msun, 0]
[1214, 2155663863.36 Msun, 1289890555.27 Msun, 865773308.09 Msun, 0]
[1215, 1488429906.32 Msun, 795272837.807 Msun, 693157068.517 Msun, 0]
[1216, 5943487292.37 Msun, 5246800553.05 Msun, 696686739.326 Msun, 0]
[1217, 9133371890.92 Msun, 8436517072.03 Msun, 696854818.888 Msun, 0]
[1218, 3548528396.35 Msun, 2070274738.73 Msun, 1478253657.62 Msun, 0]
[1219, 4243185382.05 Msun, 3547339040.54 Msun, 695846341.514 Msun, 0]
[1220, 4652982457.47 Msun, 3958144593.32 Msun, 694837864.14 Msun, 0]
[1221, 1537387991.78 Msun, 842382048.075 Msun, 695005943.703 Msun, 0]
[1222, 827666904.03 Msun, 135686392.449 Msun, 691980511.581 Msun, 0]
[1223, 2967323846.03 Msun, 2273662538.82 Msun, 693661307.204 Msun, 0]
[1224, 1319847480.42 Msun, 625177695.844 Msun, 694669784.578 Msun, 0]
[1225, 1627376390.22 Msun, 930353491.765 Msun, 697022898.45 Msun, 0]
[1226, 3051089761.52 Msun, 2356756136.07 Msun, 694333625.453 Msun, 0]
[1227, 2643393755.49 Msun, 1947043175.29 Msun, 696350580.201 Msun, 0]
[1228, 1491455338.45 Msun, 795272837.807 Msun, 696182500.639 Msun, 0]
[1229, 1572931077.97 Msun, 876748577.33 Msun, 696182500.639 Msun, 0]
[1230, 1353099416.71 Msun, 659101950.381 Msun, 693997466.329 Msun, 0]
[1231, 2499827915.28 Msun, 1807175085.45 Msun, 692652829.83 Msun, 0]
[1232, 1140502590.13 Msun, 446337051.633 Msun, 694165538.502 Msun, 0]
[1233, 1619427790.51 Msun, 923077210.309 Msun, 696350580.201 Msun, 0]
[1234, 1930838047.89 Msun, 1237344820.25 Msun, 693493227.642 Msun, 0]
[1235, 2955853042.88 Msun, 2261519417.43 Msun, 694333625.453 Msun, 0]
[1236, 1412353083.92 Msun, 715834431.541 Msun, 696518652.374 Msun, 0]
[1237, 8151915804.69 Msun, 7458422577.05 Msun, 693493227.642 Msun, 0]
[1238, 2766457231.98 Msun, 2070274738.73 Msun, 696182493.249 Msun, 0]
[1239, 4240832268.18 Msun, 3547339040.54 Msun, 693493227.642 Msun, 0]
[1240, 1415908319.8 Msun, 722415092.156 Msun, 693493227.642 Msun, 0]
[1241, 876352160.627 Msun, 183195092.11 Msun, 693157068.517 Msun, 0]
[1242, 1359404064.49 Msun, 646749803.693 Msun, 712654260.797 Msun, 0]
[1243, 1462516164.99 Msun, 763308232.233 Msun, 699207932.76 Msun, 0]
[1244, 1397567357.73 Msun, 704074130.091 Msun, 693493227.642 Msun, 0]
[1245, 11907780981.2 Msun, 11213951594.4 Msun, 693829386.767 Msun, 0]
[1246, 1443278213.62 Msun, 750457304.225 Msun, 692820909.393 Msun, 0]
[1247, 3907141896.55 Msun, 3211295555.03 Msun, 695846341.514 Msun, 0]
[1248, 2154786192.84 Msun, 1461292965.19 Msun, 693493227.642 Msun, 0]
[1249, 864451068.498 Msun, 171798238.668 Msun, 692652829.83 Msun, 0]
[1250, 704436356.761 Msun, 12455845.1796 Msun, 691980511.581 Msun, 0]
[1251, 2122993463.31 Msun, 1427315201.36 Msun, 695678261.952 Msun, 0]
[1252, 1651588844.81 Msun, 957423298.915 Msun, 694165545.891 Msun, 0]
[1253, 1224988293.56 Msun, 529982349.862 Msun, 695005943.703 Msun, 0]
[1254, 1623233303.39 Msun, 929740075.746 Msun, 693493227.642 Msun, 0]
[1255, 1023443123.67 Msun, 331126452.963 Msun, 692316670.706 Msun, 0]
[1256, 704612374.683 Msun, 7925642.74639 Msun, 696686731.936 Msun, 0]
[1257, 710046446.378 Msun, 12687403.5827 Msun, 697359042.796 Msun, 0]
[1258, 1896783828.17 Msun, 1203290600.52 Msun, 693493227.642 Msun, 0]
[1259, 788443218.513 Msun, 94277672.6215 Msun, 694165545.891 Msun, 0]
[1260, 755694369.343 Msun, 60184186.9533 Msun, 695510182.39 Msun, 0]
[1261, 3591636886.09 Msun, 2898984056.25 Msun, 692652829.83 Msun, 0]
[1262, 806201281.016 Msun, 112539973.811 Msun, 693661307.204 Msun, 0]
[1263, 1032547645.41 Msun, 340567133.826 Msun, 691980511.581 Msun, 0]
[1264, 1197016833.38 Msun, 505204401.359 Msun, 691812432.019 Msun, 0]
[1265, 2498819437.91 Msun, 1807175085.45 Msun, 691644352.456 Msun, 0]
[1266, 748307196.451 Msun, 53637411.8733 Msun, 694669784.578 Msun, 0]
[1267, 1414304619.79 Msun, 719802914.779 Msun, 694501705.016 Msun, 0]
[1268, 2779624182.96 Msun, 2085290557.51 Msun, 694333625.453 Msun, 0]
[1269, 2233732273.17 Msun, 1539902886.4 Msun, 693829386.767 Msun, 0]
[1270, 4875998701.49 Msun, 4102499602.19 Msun, 773499099.301 Msun, 0]
[1271, 1096987371.74 Msun, 402821833.239 Msun, 694165538.502 Msun, 0]
[1272, 1314538024.1 Msun, 622053273.834 Msun, 692484750.268 Msun, 0]
[1273, 722568810.4 Msun, 28907503.1956 Msun, 693661307.204 Msun, 0]
[1274, 1163269214.6 Msun, 470280225.645 Msun, 692988988.955 Msun, 0]
[1275, 1211081532.95 Msun, 517756384.873 Msun, 693325148.08 Msun, 0]
[1276, 2214027361.8 Msun, 1519357577.22 Msun, 694669784.578 Msun, 0]
[1277, 1895775350.79 Msun, 1203290600.52 Msun, 692484750.268 Msun, 0]
[1278, 1412690375.39 Msun, 721718341.184 Msun, 690972034.207 Msun, 0]
[1279, 1241482628.66 Msun, 547653241.898 Msun, 693829386.767 Msun, 0]
[1280, 6116439845.1 Msun, 5246800553.05 Msun, 869639292.053 Msun, 0]
[1281, 9130010299.67 Msun, 8436517072.03 Msun, 693493227.642 Msun, 0]
[1282, 11908285219.9 Msun, 11213951594.4 Msun, 694333625.453 Msun, 0]
[1283, 1504900565.25 Msun, 809222303.297 Msun, 695678261.952 Msun, 0]
[1284, 1095810822.19 Msun, 402821833.239 Msun, 692988988.955 Msun, 0]
[1285, 1802287683.46 Msun, 1109802933.19 Msun, 692484750.268 Msun, 0]
[1286, 1455912356.07 Msun, 762587207.99 Msun, 693325148.08 Msun, 0]
[1287, 3008061951.72 Msun, 2315913360.57 Msun, 692148591.143 Msun, 0]
[1288, 711653479.377 Msun, 17487933.4855 Msun, 694165545.891 Msun, 0]
[1289, 2436845239.34 Msun, 1742847773.01 Msun, 693997466.329 Msun, 0]
[1290, 2648602394.5 Msun, 1956117644.23 Msun, 692484750.268 Msun, 0]
[1291, 1301253782.71 Msun, 608432873.313 Msun, 692820909.393 Msun, 0]
[1292, 2650115110.56 Msun, 1956117644.23 Msun, 693997466.329 Msun, 0]
[1293, 993057970.355 Msun, 299060504.027 Msun, 693997466.329 Msun, 0]
[1294, 2232723795.79 Msun, 1539902886.4 Msun, 692820909.393 Msun, 0]
[1295, 1415313097.17 Msun, 719802914.779 Msun, 695510182.39 Msun, 0]
[1296, 3796959411.06 Msun, 3103634262.98 Msun, 693325148.08 Msun, 0]
[1297, 1871673178.62 Msun, 1178179950.97 Msun, 693493227.642 Msun, 0]
[1298, 1578867410.27 Msun, 875625619.168 Msun, 703241791.104 Msun, 0]
[1299, 2886787980.02 Msun, 2193630911.51 Msun, 693157068.517 Msun, 0]
[1300, 2648266235.38 Msun, 1956117644.23 Msun, 692148591.143 Msun, 0]
[1301, 2840317404.68 Msun, 2147832654.41 Msun, 692484750.268 Msun, 0]
[1302, 3051257841.09 Msun, 2356756136.07 Msun, 694501705.016 Msun, 0]
[1303, 1582928710.0 Msun, 886746216.746 Msun, 696182493.249 Msun, 0]
[1304, 2992674012.64 Msun, 2299853103.24 Msun, 692820909.393 Msun, 0]
[1305, 2538200815.02 Msun, 1845043746.5 Msun, 693157068.517 Msun, 0]
[1306, 2045496812.98 Msun, 1353516301.4 Msun, 691980511.581 Msun, 0]
[1307, 1429813285.5 Msun, 738673171.73 Msun, 691140113.77 Msun, 0]
[1308, 1056531912.56 Msun, 364719480.539 Msun, 691812432.019 Msun, 0]
[1309, 1931174207.01 Msun, 1237344820.25 Msun, 693829386.767 Msun, 0]
[1310, 4239655711.24 Msun, 3547339040.54 Msun, 692316670.706 Msun, 0]
[1311, 2615161688.18 Msun, 1921668467.93 Msun, 693493220.252 Msun, 0]
[1312, 4342962655.59 Msun, 3645267438.89 Msun, 697695216.7 Msun, 0]
[1313, 2640536402.93 Msun, 1947043175.29 Msun, 693493227.642 Msun, 0]
[1314, 830188097.465 Msun, 135686392.449 Msun, 694501705.016 Msun, 0]
[1315, 4743648868.78 Msun, 4052004516.32 Msun, 691644352.456 Msun, 0]
[1316, 9129506060.98 Msun, 8436517072.03 Msun, 692988988.955 Msun, 0]
[1317, 3585663831.38 Msun, 2892338683.3 Msun, 693325148.08 Msun, 0]
[1318, 1551058703.53 Msun, 859246271.513 Msun, 691812432.019 Msun, 0]
[1319, 3313518994.32 Msun, 2620193846.24 Msun, 693325148.08 Msun, 0]
[1320, 1336638959.56 Msun, 645498845.794 Msun, 691140113.77 Msun, 0]
[1321, 2008082793.67 Msun, 1315934202.53 Msun, 692148591.143 Msun, 0]
[1322, 1472898888.24 Msun, 780750297.099 Msun, 692148591.143 Msun, 0]
[1323, 4337584109.6 Msun, 3645267438.89 Msun, 692316670.706 Msun, 0]
[1324, 3162545342.57 Msun, 2469220194.49 Msun, 693325148.08 Msun, 0]
[1325, 3008902349.53 Msun, 2315913360.57 Msun, 692988988.955 Msun, 0]
[1326, 1446157587.02 Msun, 754345154.999 Msun, 691812432.019 Msun, 0]
[1327, 2318993819.67 Msun, 1625836751.15 Msun, 693157068.517 Msun, 0]
[1328, 1981198748.61 Msun, 1289890555.27 Msun, 691308193.332 Msun, 0]
[1329, 1081654650.09 Msun, 388497581.568 Msun, 693157068.517 Msun, 0]
[1330, 2840821643.37 Msun, 2147832654.41 Msun, 692988988.955 Msun, 0]
[1331, 1099418688.48 Msun, 396849208.231 Msun, 702569480.245 Msun, 0]
[1332, 1783125763.04 Msun, 1088119826.72 Msun, 695005936.313 Msun, 0]
[1333, 2991329376.14 Msun, 2299853103.24 Msun, 691476272.894 Msun, 0]
[1334, 2120136110.76 Msun, 1427315201.36 Msun, 692820909.393 Msun, 0]
[1335, 903878958.3 Msun, 212066526.281 Msun, 691812432.019 Msun, 0]
[1336, 1500241679.8 Msun, 806916539.112 Msun, 693325140.69 Msun, 0]
[1337, 1916603850.3 Msun, 1223782940.91 Msun, 692820909.393 Msun, 0]
[1338, 3594662318.21 Msun, 2898984056.25 Msun, 695678261.952 Msun, 0]
[1339, 1466414255.01 Msun, 774433743.428 Msun, 691980511.581 Msun, 0]
[1340, 1210241135.14 Msun, 517756384.873 Msun, 692484750.268 Msun, 0]
[1341, 2716561978.82 Msun, 2017522140.4 Msun, 699039838.419 Msun, 0]
[1342, 1027640065.13 Msun, 13279906.6019 Msun, 1014360158.53 Msun, 0]
[1343, 18415030641.3 Msun, 732865194.833 Msun, 17682165446.4 Msun, 29799380506598078231715051308401331011584L]
[1344, 2794277606.96 Msun, 290402980.101 Msun, 2503874626.86 Msun, 0]
[1345, 1017567095.72 Msun, 6069248.65505 Msun, 1011497847.07 Msun, 658563769035984323093912378689307279360L]
[1346, 12625297405.3 Msun, 189482749.129 Msun, 12435814656.1 Msun, 21612433211347345677998633817680491053056L]
[1347, 1283842386.91 Msun, 43079656.5036 Msun, 1240762730.4 Msun, 0]
[1348, 1340746820.87 Msun, 101736580.646 Msun, 1239010240.22 Msun, 191637639277511453581599535511378067456L]
[1349, 1226463267.33 Msun, 15285893.3382 Msun, 1211177373.99 Msun, 0]
[1350, 1621029612.69 Msun, 15197474.3949 Msun, 1605832138.3 Msun, 0]
[1351, 991793325.198 Msun, 9322678.46898 Msun, 982470646.729 Msun, 424893843793729057218375054239589203968L]
[1352, 967323933.328 Msun, 10616204.6369 Msun, 956707728.691 Msun, 1336678147948588807079137758872193728512L]
[1353, 10166738644.0 Msun, 790278194.674 Msun, 9376460449.36 Msun, 0]
[1354, 875987401.433 Msun, 14411565.0398 Msun, 861575836.393 Msun, 0]
[1355, 881456758.061 Msun, 10468466.1784 Msun, 870988291.883 Msun, 0]
[1356, 872920935.031 Msun, 7550600.94537 Msun, 865370334.086 Msun, 4202918718144838978617874328872038694912L]
[1357, 15647344125.0 Msun, 252502185.59 Msun, 15394841939.4 Msun, 12562040312361525076753039542210028109824L]
[1358, 40022404198.0 Msun, 891137428.222 Msun, 39131266769.8 Msun, 573156894589939991376075105474314416160768L]
[1359, 10891898426.2 Msun, 826294274.487 Msun, 10065604151.7 Msun, 0]
[1360, 951290496.891 Msun, 14737166.2675 Msun, 936553330.624 Msun, 27856594251052723969978713245862592512L]
[1361, 1256159948.7 Msun, 38927773.2394 Msun, 1217232175.46 Msun, 0]
[1362, 999257825.867 Msun, 52816830.227 Msun, 946440995.64 Msun, 1975406956290903698716810674055405371392L]
[1363, 947669084.433 Msun, 34141170.4725 Msun, 913527913.961 Msun, 30806157212395630432892408471704567808L]
[1364, 16289876666.3 Msun, 1154773665.73 Msun, 15135103000.6 Msun, 37516769961917704660354930766995026608128L]
[1365, 827151458.481 Msun, 16251869.2609 Msun, 810899589.22 Msun, 2171877858767318065256425931449319817216L]
[1366, 17512087687.2 Msun, 485462002.608 Msun, 17026625684.6 Msun, 534735218073510884608049145724348405907456L]
[1367, 761346500.539 Msun, 18191604.36 Msun, 743154896.179 Msun, 4159976674451531941614855247195602419712L]
[1368, 1898043318.7 Msun, 7311308.70775 Msun, 1890732009.99 Msun, 3017877696140190651409007794919273660416L]
[1369, 4483141279.87 Msun, 790278194.674 Msun, 3692863085.2 Msun, 0]
[1370, 14382341009.3 Msun, 443460839.566 Msun, 13938880169.8 Msun, 168226537245192497311745966958352487415808L]
[1371, 1052096696.55 Msun, 31014101.8817 Msun, 1021082594.67 Msun, 0]
[1372, 848845926.023 Msun, 10013394.6562 Msun, 838832531.367 Msun, 1232328950645285180397113778745766838272L]
[1373, 30140049774.2 Msun, 553882399.334 Msun, 29586167374.8 Msun, 69775596392102334889216482960560548216832L]
[1374, 1848989740.42 Msun, 99008870.1447 Msun, 1749980870.27 Msun, 21263330334484005265286298443985643896832L]
[1375, 1160999720.45 Msun, 6699693.94278 Msun, 1154300026.51 Msun, 1531061089835040947611018619081895968768L]
[1376, 1031026771.84 Msun, 21709074.0731 Msun, 1009317697.77 Msun, 0]
[1377, 16000264341.0 Msun, 172176116.947 Msun, 15828088224.0 Msun, 254740863077154675005720232273195198054400L]
[1378, 1379624013.87 Msun, 54815195.5224 Msun, 1324808818.35 Msun, 5024531354905665487399360165175862755328L]
[1379, 4007135889.67 Msun, 95062983.2018 Msun, 3912072906.46 Msun, 14088830556030411549652889373822676893696L]
[1380, 4917832552.36 Msun, 259788710.342 Msun, 4658043842.02 Msun, 7469724565936505157142805478534002245632L]
[1381, 18987592572.9 Msun, 426254180.611 Msun, 18561338392.3 Msun, 101887291583319835448630694824130316861440L]
[1382, 4195581412.45 Msun, 1550326241.64 Msun, 2645255170.8 Msun, 706271585973714375732025153738762092544L]
[1383, 1117579664.16 Msun, 2708067.77199 Msun, 1114871596.39 Msun, 0]
[1384, 685109868.951 Msun, 1560736.14703 Msun, 683549132.804 Msun, 942094695696112967669497708277888188416L]
[1385, 741817217.37 Msun, 27338204.7296 Msun, 714479012.641 Msun, 1616962038529036752263970674778790952960L]
[1386, 4945748015.51 Msun, 3183117137.48 Msun, 1762630878.03 Msun, 0]
[1387, 1204895771.04 Msun, 89304894.502 Msun, 1115590876.54 Msun, 761524736588178869595625228656053321728L]
[1388, 29802505682.3 Msun, 431619923.247 Msun, 29370885759.1 Msun, 271027540268288533389151385282707487457280L]
[1389, 13752657123.3 Msun, 118396336.901 Msun, 13634260786.4 Msun, 30713410948594287860478872238256845488128L]
[1390, 791605481.639 Msun, 6301942.68691 Msun, 785303538.952 Msun, 71232705542470393218123312899102343168L]
[1391, 949582123.197 Msun, 53518544.4777 Msun, 896063578.72 Msun, 730924127806839544891401742601473228800L]
[1392, 16719970330.5 Msun, 1754753170.18 Msun, 14965217160.3 Msun, 140240006801646417599618426986952831008768L]
[1393, 1753555507.47 Msun, 145367672.652 Msun, 1608187834.81 Msun, 1676283873302977385417207266090034397184L]
[1394, 18073417708.6 Msun, 320760895.703 Msun, 17752656812.9 Msun, 264213334507119687374412544380850059345920L]
[1395, 855183630.911 Msun, 14449660.2443 Msun, 840733970.667 Msun, 0]
[1396, 16182806224.4 Msun, 776801876.312 Msun, 15406004348.1 Msun, 55867955744156240882572224466607321120768L]
[1397, 1136128517.84 Msun, 163799164.066 Msun, 972329353.774 Msun, 0]
[1398, 801786711.628 Msun, 20048667.3313 Msun, 781738044.297 Msun, 0]
[1399, 838260823.012 Msun, 8452023.89511 Msun, 829808799.117 Msun, 0]
[1400, 8328140545.84 Msun, 1130597278.1 Msun, 7197543267.75 Msun, 9824062537860073777736745326786851635200L]
[1401, 1032038680.96 Msun, 11461494.7442 Msun, 1020577186.22 Msun, 0]
[1402, 44143227988.4 Msun, 864341996.142 Msun, 43278885992.3 Msun, 364449219531676472379189719743569749606400L]
[1403, 23148604643.8 Msun, 641943357.783 Msun, 22506661286.0 Msun, 62098811299600318525475092714713260228608L]
[1404, 7078207931.86 Msun, 220568429.929 Msun, 6857639501.93 Msun, 9678946369735735170112684395854596931584L]
[1405, 19791677711.1 Msun, 315120909.83 Msun, 19476556801.3 Msun, 83555720421311035099278901112850666749952L]
[1406, 22966148043.0 Msun, 21769939134.0 Msun, 1196208908.99 Msun, 0]
[1407, 5666296813.38 Msun, 4102499602.19 Msun, 1563797211.18 Msun, 0]
[1408, 1197683852.17 Msun, 343175822.535 Msun, 854508029.631 Msun, 0]
[1409, 23212450273.7 Msun, 5974664159.19 Msun, 17237786114.5 Msun, 0]
[1410, 793270030.67 Msun, 1615536.05439 Msun, 791654494.615 Msun, 0]
[1411, 831477322.421 Msun, 8559785.35835 Msun, 822917537.062 Msun, 0]
[1412, 914175865.734 Msun, 6883905.47182 Msun, 907291960.262 Msun, 0]
[1413, 2761218473.16 Msun, 225762033.275 Msun, 2535456439.89 Msun, 4658046727251136494297365331028249411584L]
[1414, 803441424.64 Msun, 4224894.0552 Msun, 799216530.585 Msun, 0]
[1415, 820949176.062 Msun, 1225150.68403 Msun, 819724025.378 Msun, 0]
[1416, 744260995.111 Msun, 6079999.0057 Msun, 738180996.105 Msun, 1956672432200724311430729432982437756928L]
[1417, 12381449800.4 Msun, 157370629.818 Msun, 12224079170.6 Msun, 190478534703155877054390690989866009755648L]
[1418, 4644516774.27 Msun, 1274549848.1 Msun, 3369966926.17 Msun, 0]
[1419, 964627935.532 Msun, 46145361.8059 Msun, 918482573.726 Msun, 190653727576431477856874777904959979520L]
[1420, 759802775.243 Msun, 69413809.9134 Msun, 690388965.33 Msun, 2176694369489558941313172676062098751488L]
[1421, 776985946.141 Msun, 23473740.3233 Msun, 753512205.818 Msun, 357134503466115330075312730654577262592L]
[1422, 754690222.025 Msun, 16505733.1224 Msun, 738184488.903 Msun, 292557228769403107441406285095265894400L]
[1423, 63582080134.2 Msun, 1300089712.92 Msun, 62281990421.3 Msun, 1158260771332617462697798253580866518253568L]
[1424, 1440582985.74 Msun, 538004076.24 Msun, 902578909.499 Msun, 0]
[1425, 6171517180.01 Msun, 264790862.619 Msun, 5906726317.39 Msun, 54958595408729416081192125409869927809024L]
[1426, 1159055167.57 Msun, 30115716.083 Msun, 1128939451.49 Msun, 901289555109128226787866793205009743872L]
[1427, 3128388264.79 Msun, 259788710.342 Msun, 2868599554.45 Msun, 5653434794687814979185498493981816782848L]
[1428, 1018300808.49 Msun, 2760819.41174 Msun, 1015539989.08 Msun, 1677599029934607058285939987625084452864L]
[1429, 680263768.002 Msun, 11514750.1363 Msun, 668749017.866 Msun, 1258185425605423846231708695350843801600L]
[1430, 676055582.115 Msun, 2742137.21098 Msun, 673313444.904 Msun, 2647286989047343113648803665769803022336L]
[1431, 668326916.59 Msun, 3069642.55917 Msun, 665257274.031 Msun, 0]
[1432, 846009473.212 Msun, 4939343.4204 Msun, 841070129.792 Msun, 0]
[1433, 8593705802.95 Msun, 156214752.76 Msun, 8437491050.19 Msun, 77000382770156595338620942708331461476352L]
[1434, 23361469651.0 Msun, 567080201.414 Msun, 22794389449.6 Msun, 387907761433738132897168684127735571808256L]
[1435, 670159450.859 Msun, 23410159.7931 Msun, 646749291.065 Msun, 7311177788039941385553512372076915195904L]
[1436, 4432784152.34 Msun, 525112216.986 Msun, 3907671935.36 Msun, 6038406598060143635334777234167911415808L]
[1437, 7380370941.48 Msun, 826294274.487 Msun, 6554076666.99 Msun, 0]
[1438, 873704224.98 Msun, 2535044.9342 Msun, 871169180.046 Msun, 1028105028208313902491892686069734309888L]
[1439, 900397053.003 Msun, 90007957.1692 Msun, 810389095.834 Msun, 841416151339853885774188423706472087552L]
[1440, 8099498145.64 Msun, 314120545.362 Msun, 7785377600.28 Msun, 23595094938201925815839593692484339761152L]
[1441, 578907528.328 Msun, 8620573.30537 Msun, 570286955.023 Msun, 0]
[1442, 1405501204.2 Msun, 56451402.7157 Msun, 1349049801.48 Msun, 763466270662808449767680798059642486784L]
[1443, 16199190008.5 Msun, 115382018.786 Msun, 16083807989.7 Msun, 319718687381329527998217167960337037656064L]
[1444, 1042419796.83 Msun, 47121408.3624 Msun, 995298388.465 Msun, 548861406296188861561913782666686103552L]
[1445, 2767816762.33 Msun, 690360616.517 Msun, 2077456145.81 Msun, 0]
[1446, 2063994187.44 Msun, 71732618.3957 Msun, 1992261569.04 Msun, 28939298901404205327769118926920744960L]
[1447, 685576579.255 Msun, 12044957.5258 Msun, 673531621.729 Msun, 1075840842966789121663287111657923280896L]
[1448, 4891131636.88 Msun, 1742847773.01 Msun, 3148283863.88 Msun, 0]
[1449, 934028291.535 Msun, 99018631.8209 Msun, 835009659.714 Msun, 0]
[1450, 765890212.223 Msun, 25311694.0249 Msun, 740578518.198 Msun, 4050246846117935223270370905472811139072L]
[1451, 684574905.353 Msun, 45611144.0606 Msun, 638963761.292 Msun, 4532896021270773417541445784673831616512L]
