halo, total_mass, baryon_mass, particle_mass, star_mass 
[6627, 34668706.9773 Msun, 44360.9036585 Msun, 34624346.0736 Msun, 0]
[6628, 232067649.739 Msun, 28187250.3516 Msun, 203880399.388 Msun, 0]
[6629, 41120935.2079 Msun, 1286130.09234 Msun, 39834805.1156 Msun, 0]
[6630, 120043165.983 Msun, 11800044.9388 Msun, 108243121.044 Msun, 0]
[6631, 117332241.531 Msun, 3878742.15474 Msun, 113453499.376 Msun, 0]
[6632, 26572034.8396 Msun, 15560.0599134 Msun, 26556474.7797 Msun, 0]
[6633, 26480406.2951 Msun, 260075.284937 Msun, 26220331.0101 Msun, 0]
[6634, 22598056.1017 Msun, 75394.752407 Msun, 22522661.3493 Msun, 0]
[6635, 19166783.5099 Msun, 5713.40673597 Msun, 19161070.1032 Msun, 0]
[6636, 23211613.2283 Msun, 16633.6297669 Msun, 23194979.5986 Msun, 0]
[6637, 23017540.777 Msun, 158720.303061 Msun, 22858820.474 Msun, 0]
[6638, 24416697.527 Msun, 45160.9923182 Msun, 24371536.5347 Msun, 0]
[6639, 20187018.6086 Msun, 185550.693854 Msun, 20001467.9147 Msun, 0]
[6640, 24731728.1125 Msun, 1200589.38931 Msun, 23531138.7232 Msun, 0]
[6641, 22769481.909 Msun, 78740.9973285 Msun, 22690740.9116 Msun, 0]
[6642, 27940280.2162 Msun, 207152.435279 Msun, 27733127.7809 Msun, 0]
[6643, 33007626.1591 Msun, 64031.9466379 Msun, 32943594.2125 Msun, 0]
[6644, 22434874.6357 Msun, 80292.8486378 Msun, 22354581.787 Msun, 0]
[6645, 29653484.1651 Msun, 71481.1988211 Msun, 29582002.9663 Msun, 0]
[6646, 20382973.3504 Msun, 45346.311117 Msun, 20337627.0393 Msun, 0]
[6647, 34306607.3541 Msun, 186456.205446 Msun, 34120151.1486 Msun, 0]
[6648, 25079320.6053 Msun, 203545.383601 Msun, 24875775.2217 Msun, 0]
[6649, 19436488.0775 Msun, 107338.412013 Msun, 19329149.6655 Msun, 0]
[6650, 179344884.91 Msun, 18492743.7804 Msun, 160852141.129 Msun, 0]
[6651, 20532672.9687 Msun, 195045.929405 Msun, 20337627.0393 Msun, 0]
[6652, 28274596.8798 Msun, 205354.312049 Msun, 28069242.5678 Msun, 0]
[6653, 88867933.4453 Msun, 6004752.98914 Msun, 82863180.4562 Msun, 0]
[6654, 83654967.2618 Msun, 2139522.53899 Msun, 81515444.7228 Msun, 164986]
[6655, 105686530.894 Msun, 1981558.03172 Msun, 103704972.862 Msun, 0]
[6656, 645267427.374 Msun, 594675530.27 Msun, 50591897.1033 Msun, 0]
[6657, 68856857.3022 Msun, 24775153.432 Msun, 44081703.8702 Msun, 44917]
[6658, 39892719.1772 Msun, 1402587.50821 Msun, 38490131.669 Msun, 0]
[6659, 69756055.312 Msun, 20676911.2175 Msun, 49079144.0944 Msun, 0]
[6660, 402677169.686 Msun, 143622105.952 Msun, 259055063.734 Msun, 44457]
[6661, 19397486.533 Msun, 236416.429801 Msun, 19161070.1032 Msun, 0]
[6662, 22700418.3757 Msun, 9677.46401729 Msun, 22690740.9116 Msun, 0]
[6663, 147197565.64 Msun, 8868085.85997 Msun, 138329479.78 Msun, 0]
[6664, 39443155.2153 Msun, 280617.197458 Msun, 39162538.0179 Msun, 0]
[6665, 20630056.4503 Msun, 292429.410948 Msun, 20337627.0393 Msun, 0]
[6666, 24835890.3438 Msun, 74301.7705953 Msun, 24761588.5732 Msun, 53892]
[6667, 21879362.8498 Msun, 29019.7497074 Msun, 21850343.1001 Msun, 0]
[6668, 20215127.8693 Msun, 45580.3922867 Msun, 20169547.477 Msun, 0]
[6669, 28890766.3053 Msun, 808878.038548 Msun, 28081888.2668 Msun, 12601]
[6670, 25065168.3511 Msun, 21313.5670873 Msun, 25043854.784 Msun, 0]
[6671, 22895948.4446 Msun, 37127.9706255 Msun, 22858820.474 Msun, 0]
[6672, 25431567.6388 Msun, 51553.7302229 Msun, 25380013.9086 Msun, 0]
[6673, 22858438.4587 Msun, 167697.547048 Msun, 22690740.9116 Msun, 0]
[6674, 19576448.9828 Msun, 79219.755041 Msun, 19497229.2278 Msun, 0]
[6675, 292986364.732 Msun, 5549266.7096 Msun, 287437098.023 Msun, 21076]
[6676, 98540073.9804 Msun, 1222014.79343 Msun, 97318059.187 Msun, 0]
[6677, 85623294.9917 Msun, 26324.76916 Msun, 85596970.2226 Msun, 44516]
[6678, 111023423.877 Msun, 8326988.08207 Msun, 102696435.795 Msun, 0]
[6679, 1212781606.03 Msun, 1175972262.6 Msun, 36809343.4355 Msun, 0]
[6680, 64485221.734 Msun, 732258.889469 Msun, 63752962.8446 Msun, 555091]
[6681, 2625253383.15 Msun, 2598192632.16 Msun, 27060750.9905 Msun, 0]
[6682, 301961448.349 Msun, 231861.645165 Msun, 301729586.704 Msun, 27035]
[6683, 19675961.0942 Msun, 10652.3040952 Msun, 19665308.7901 Msun, 0]
[6684, 19506285.824 Msun, 9056.59626461 Msun, 19497229.2278 Msun, 0]
[6685, 340968029.527 Msun, 261361829.578 Msun, 79606199.9483 Msun, 1617276]
[6686, 20087406.3256 Msun, 85938.4109054 Msun, 20001467.9147 Msun, 0]
[6687, 25585650.2752 Msun, 205636.366657 Msun, 25380013.9086 Msun, 0]
[6688, 31004636.708 Msun, 414156.367853 Msun, 30590480.3401 Msun, 0]
[6689, 59107088.2786 Msun, 279241.470607 Msun, 58827846.808 Msun, 0]
[6690, 29840727.759 Msun, 258724.792673 Msun, 29582002.9663 Msun, 0]
[6691, 25268959.6526 Msun, 225104.868625 Msun, 25043854.784 Msun, 0]
[6692, 20536460.7388 Msun, 30754.1371476 Msun, 20505706.6016 Msun, 0]
[6693, 21188744.2337 Msun, 10719.3828061 Msun, 21178024.8509 Msun, 0]
[6694, 18840569.3789 Msun, 15658.4003474 Msun, 18824910.9785 Msun, 0]
[6695, 19354975.7444 Msun, 25826.0789063 Msun, 19329149.6655 Msun, 0]
[6696, 24081970.994 Msun, 46593.5838726 Msun, 24035377.4101 Msun, 0]
[6697, 20229337.1513 Msun, 59789.6742502 Msun, 20169547.477 Msun, 0]
[6698, 22200447.3711 Msun, 13945.1464186 Msun, 22186502.2247 Msun, 0]
[6699, 20451859.8385 Msun, 114232.799158 Msun, 20337627.0393 Msun, 0]
[6700, 19705096.0194 Msun, 39787.2293127 Msun, 19665308.7901 Msun, 0]
[6701, 20387725.8854 Msun, 50098.8460626 Msun, 20337627.0393 Msun, 0]
[6702, 108655739.573 Msun, 1925298.21751 Msun, 106730441.356 Msun, 0]
[6703, 830564077.933 Msun, 776778669.146 Msun, 53785408.7872 Msun, 0]
[6704, 94026344.653 Msun, 3935838.50685 Msun, 90090506.1462 Msun, 0]
[6705, 79528563.2551 Msun, 3220485.72892 Msun, 76308077.5261 Msun, 0]
[6706, 44052943.0767 Msun, 16141.5137823 Msun, 44036801.5629 Msun, 0]
[6707, 49033477.3675 Msun, 122375.887282 Msun, 48911101.4802 Msun, 0]
[6708, 63943835.206 Msun, 4779887.81456 Msun, 59163947.3914 Msun, 0]
[6709, 48854339.7802 Msun, 3472931.27733 Msun, 45381408.5029 Msun, 0]
[6710, 22671980.2975 Msun, 653630.95544 Msun, 22018349.342 Msun, 0]
[6711, 19918812.2915 Msun, 85423.9390581 Msun, 19833388.3524 Msun, 0]
[6712, 23821400.443 Msun, 290261.71983 Msun, 23531138.7232 Msun, 0]
[6713, 19939301.4704 Msun, 105913.118022 Msun, 19833388.3524 Msun, 0]
[6714, 20004991.8671 Msun, 3523.95243173 Msun, 20001467.9147 Msun, 0]
[6715, 29751247.5642 Msun, 841562.847118 Msun, 28909684.7171 Msun, 0]
[6716, 19632963.4868 Msun, 135734.258979 Msun, 19497229.2278 Msun, 0]
[6717, 22609542.6524 Msun, 254960.865409 Msun, 22354581.787 Msun, 0]
[6718, 32153643.3406 Msun, 50446.9396626 Msun, 32103196.4009 Msun, 0]
[6719, 57366043.1847 Msun, 1102270.85061 Msun, 56263772.3341 Msun, 125198]
[6720, 33519305.9033 Msun, 407632.128545 Msun, 33111673.7748 Msun, 0]
[6721, 95894175.7342 Msun, 593063.905301 Msun, 95301111.8289 Msun, 0]
[6722, 30093622.082 Msun, 175459.991054 Msun, 29918162.0909 Msun, 0]
[6723, 36423502.405 Msun, 622555.63332 Msun, 35800946.7717 Msun, 0]
[6724, 159198857.482 Msun, 25696862.1682 Msun, 133501995.314 Msun, 214922]
[6725, 525801875.395 Msun, 23748318.8448 Msun, 502053556.55 Msun, 0]
[6726, 119750200.002 Msun, 7473104.10717 Msun, 112277095.895 Msun, 0]
[6727, 19433474.0583 Msun, 104368.730531 Msun, 19329105.3278 Msun, 0]
[6728, 110597665.312 Msun, 5767376.38781 Msun, 104830288.924 Msun, 116787]
[6729, 60060983.6114 Msun, 2073593.15615 Msun, 57987390.4553 Msun, 0]
[6730, 766087261.405 Msun, 742892347.737 Msun, 23194913.6678 Msun, 0]
[6731, 189500632.017 Msun, 21114943.5714 Msun, 168385688.445 Msun, 138309]
[6732, 28073480.6109 Msun, 676570.495806 Msun, 27396910.1151 Msun, 0]
[6733, 830617186.749 Msun, 790278194.674 Msun, 40338992.0752 Msun, 0]
[6734, 21705262.9627 Msun, 22999.4249114 Msun, 21682263.5378 Msun, 0]
[6735, 21589769.7239 Msun, 243665.310737 Msun, 21346104.4132 Msun, 0]
[6736, 18898426.9472 Msun, 73515.9686348 Msun, 18824910.9785 Msun, 0]
[6737, 23092270.3632 Msun, 65370.3269573 Msun, 23026900.0363 Msun, 0]
[6738, 28501633.6571 Msun, 264267.189273 Msun, 28237366.4678 Msun, 0]
[6739, 24251646.8862 Msun, 48189.9137855 Msun, 24203456.9724 Msun, 0]
[6740, 31953819.122 Msun, 354861.407988 Msun, 31598957.714 Msun, 0]
[6741, 220528757.638 Msun, 2865724.44857 Msun, 217663033.189 Msun, 0]
[6742, 18911000.5246 Msun, 86089.5460637 Msun, 18824910.9785 Msun, 0]
[6743, 24090863.8558 Msun, 55486.4456925 Msun, 24035377.4101 Msun, 0]
[6744, 24402292.8372 Msun, 366915.427103 Msun, 24035377.4101 Msun, 0]
[6745, 24141513.5053 Msun, 946533.906716 Msun, 23194979.5986 Msun, 0]
[6746, 90499896.0788 Msun, 913489.36842 Msun, 89586406.7104 Msun, 0]
[6747, 108911058.555 Msun, 1340138.67758 Msun, 107570919.877 Msun, 0]
[6748, 24079298.2465 Msun, 380079.960978 Msun, 23699218.2855 Msun, 0]
[6749, 22029447.1071 Msun, 11024.4446976 Msun, 22018422.6624 Msun, 0]
[6750, 20677659.5731 Msun, 508112.096076 Msun, 20169547.477 Msun, 0]
[6751, 19692618.8989 Msun, 27310.108786 Msun, 19665308.7901 Msun, 0]
[6752, 130940795.695 Msun, 5049203.52642 Msun, 125891592.169 Msun, 0]
[6753, 19953216.173 Msun, 119827.820606 Msun, 19833388.3524 Msun, 0]
[6754, 23402554.0407 Msun, 207574.442123 Msun, 23194979.5986 Msun, 0]
[6755, 22911585.607 Msun, 52765.133093 Msun, 22858820.474 Msun, 0]
[6756, 129529250.833 Msun, 8175681.53389 Msun, 121353569.299 Msun, 336289]
[6757, 21105502.0419 Msun, 95571.5325434 Msun, 21009930.5093 Msun, 0]
[6758, 1337063103.97 Msun, 1228483897.12 Msun, 108579206.849 Msun, 0]
[6759, 49935336.7509 Msun, 15750.5072052 Msun, 49919586.2437 Msun, 0]
[6760, 802158639.292 Msun, 776778669.146 Msun, 25379970.1467 Msun, 0]
[6761, 56642911.7636 Msun, 201.568723862 Msun, 56642710.1949 Msun, 0]
[6762, 27620766.5892 Msun, 391877.495202 Msun, 27228889.094 Msun, 0]
[6763, 23212043.563 Msun, 17063.9643869 Msun, 23194979.5986 Msun, 0]
[6764, 21733213.7286 Msun, 50950.1907913 Msun, 21682263.5378 Msun, 0]
[6765, 19181510.5209 Msun, 20440.4177475 Msun, 19161070.1032 Msun, 0]
[6766, 18573629.3738 Msun, 84877.5198397 Msun, 18488751.8539 Msun, 0]
[6767, 22808545.938 Msun, 285884.588682 Msun, 22522661.3493 Msun, 0]
[6768, 26039085.8962 Msun, 154833.300743 Msun, 25884252.5955 Msun, 0]
[6769, 27466872.7327 Msun, 69904.0764114 Msun, 27396968.6563 Msun, 0]
[6770, 21597807.2643 Msun, 83623.2887877 Msun, 21514183.9755 Msun, 0]
[6771, 18852014.4016 Msun, 27103.4230386 Msun, 18824910.9785 Msun, 0]
[6772, 178613463.298 Msun, 2071677.24024 Msun, 176541786.058 Msun, 58245]
[6773, 19298625.1128 Msun, 137555.009668 Msun, 19161070.1032 Msun, 0]
[6774, 26524072.2301 Msun, 135580.947621 Msun, 26388491.2824 Msun, 0]
[6775, 26260973.8999 Msun, 40562.1797318 Msun, 26220411.7201 Msun, 0]
[6776, 19019462.3877 Msun, 26471.8468702 Msun, 18992990.5409 Msun, 0]
[6777, 23053508.6571 Msun, 26608.6208562 Msun, 23026900.0363 Msun, 0]
[6778, 23032441.9167 Msun, 5541.88044539 Msun, 23026900.0363 Msun, 0]
[6779, 27145386.7366 Msun, 420736.329578 Msun, 26724650.407 Msun, 0]
[6780, 19881891.4523 Msun, 48503.0999055 Msun, 19833388.3524 Msun, 0]
[6781, 19158153.5153 Msun, 165162.974473 Msun, 18992990.5409 Msun, 0]
[6782, 23664338.5101 Msun, 301279.349199 Msun, 23363059.1609 Msun, 0]
[6783, 169443983.621 Msun, 7751459.45968 Msun, 161692524.162 Msun, 0]
[6784, 241057374.652 Msun, 3486109.8492 Msun, 237571264.803 Msun, 74952]
[6785, 43178541.5565 Msun, 150210.553662 Msun, 43028331.0029 Msun, 0]
[6786, 39230889.909 Msun, 68395.6530648 Msun, 39162494.256 Msun, 0]
[6787, 69032304.3106 Msun, 2229808.39061 Msun, 66802495.92 Msun, 74953]
[6788, 65583212.4278 Msun, 2217312.35093 Msun, 63365900.0769 Msun, 0]
[6789, 44151838.2339 Msun, 955471.430592 Msun, 43196366.8033 Msun, 0]
[6790, 58487907.0589 Msun, 3450978.53917 Msun, 55036928.5197 Msun, 74955]
[6791, 56481775.1777 Msun, 1736026.00425 Msun, 54745749.1735 Msun, 119935]
[6792, 73316530.511 Msun, 370044.230985 Msun, 72946486.28 Msun, 0]
[6793, 856165294.999 Msun, 790278194.674 Msun, 65887100.3253 Msun, 0]
[6794, 352904626.441 Msun, 259788710.342 Msun, 93115916.0989 Msun, 0]
[6795, 151816996.048 Msun, 5083538.15256 Msun, 146733457.895 Msun, 0]
[6796, 19417148.0996 Msun, 256077.996446 Msun, 19161070.1032 Msun, 0]
[6797, 21519163.2384 Msun, 4979.26294143 Msun, 21514183.9755 Msun, 0]
[6798, 22486508.1905 Msun, 300005.965817 Msun, 22186502.2247 Msun, 0]
[6799, 71993309.7877 Msun, 3080689.24118 Msun, 68912620.5465 Msun, 0]
[6800, 19545210.6837 Msun, 47981.4559478 Msun, 19497229.2278 Msun, 0]
[6801, 27287837.0539 Msun, 227027.522188 Msun, 27060809.5317 Msun, 0]
[6802, 293208088.085 Msun, 8688565.2398 Msun, 284519522.845 Msun, 128902]
[6803, 21045553.921 Msun, 35608.6324625 Msun, 21009945.2886 Msun, 0]
[6804, 150645728.992 Msun, 382600.288002 Msun, 150263128.704 Msun, 0]
[6805, 23428179.4361 Msun, 65120.2752581 Msun, 23363059.1609 Msun, 0]
[6806, 129795024.383 Msun, 373761.405815 Msun, 129421262.978 Msun, 0]
[6807, 42489812.9045 Msun, 301842.765031 Msun, 42187970.1394 Msun, 0]
[6808, 147467193.548 Msun, 5608042.95942 Msun, 141859150.588 Msun, 0]
[6809, 18348478.061 Msun, 27805.7693537 Msun, 18320672.2916 Msun, 0]
[6810, 22274377.9676 Msun, 87875.7429268 Msun, 22186502.2247 Msun, 0]
[6811, 123165743.834 Msun, 2988856.78303 Msun, 120176887.051 Msun, 0]
[6812, 28752537.6177 Msun, 1859807.64835 Msun, 26892729.9694 Msun, 0]
[6813, 150560422.745 Msun, 45667008.2301 Msun, 104893414.515 Msun, 684197]
[6814, 20207023.1103 Msun, 37505.1917169 Msun, 20169517.9185 Msun, 0]
[6815, 35819071.6146 Msun, 1026645.97869 Msun, 34792425.6359 Msun, 0]
[6816, 51228103.4303 Msun, 2596382.59211 Msun, 48631720.8382 Msun, 224856]
[6817, 54750467.5156 Msun, 4326642.58495 Msun, 50423824.9306 Msun, 0]
[6818, 112374203.875 Msun, 9071689.20082 Msun, 103302514.674 Msun, 101802]
[6819, 1771757384.4 Msun, 1742847773.01 Msun, 28909611.3967 Msun, 0]
[6820, 27321124.0593 Msun, 764619.145303 Msun, 26556504.914 Msun, 0]
[6821, 94598344.1579 Msun, 36442888.9195 Msun, 58155455.2383 Msun, 0]
[6822, 32007351.7778 Msun, 72330.4284085 Msun, 31935021.3494 Msun, 0]
[6823, 30107373.5542 Msun, 189277.969849 Msun, 29918095.5843 Msun, 0]
[6824, 27095048.1935 Msun, 34238.6617973 Msun, 27060809.5317 Msun, 0]
[6825, 18167265.0218 Msun, 14672.2925181 Msun, 18152592.7293 Msun, 0]
[6826, 21564094.7228 Msun, 49910.7473207 Msun, 21514183.9755 Msun, 0]
[6827, 20076310.1694 Msun, 74842.2547229 Msun, 20001467.9147 Msun, 0]
[6828, 106253529.669 Msun, 22306874.17 Msun, 83946655.4992 Msun, 74953]
[6829, 23137851.003 Msun, 279030.529064 Msun, 22858820.474 Msun, 0]
[6830, 18171310.9164 Msun, 18718.187104 Msun, 18152592.7293 Msun, 0]
[6831, 20351000.6858 Msun, 13373.6465004 Msun, 20337627.0393 Msun, 0]
[6832, 23553144.4537 Msun, 526244.417391 Msun, 23026900.0363 Msun, 0]
[6833, 23575075.2485 Msun, 43936.5253287 Msun, 23531138.7232 Msun, 0]
[6834, 21747036.2903 Msun, 400931.877129 Msun, 21346104.4132 Msun, 0]
[6835, 228564716.905 Msun, 5915251.99676 Msun, 222649464.908 Msun, 280252]
[6836, 74976580.4757 Msun, 7408603.81733 Msun, 67567976.6584 Msun, 0]
[6837, 245070759.451 Msun, 23878275.9897 Msun, 221192483.461 Msun, 0]
[6838, 189949961.094 Msun, 524346.100037 Msun, 189425614.994 Msun, 0]
[6839, 31480600.0868 Msun, 1898640.88245 Msun, 29581959.2044 Msun, 0]
[6840, 52394553.7263 Msun, 289940.562214 Msun, 52104613.1641 Msun, 0]
[6841, 87635292.5069 Msun, 1410542.97342 Msun, 86224749.5335 Msun, 0]
[6842, 54263616.9583 Msun, 142049.622295 Msun, 54121567.336 Msun, 0]
[6843, 811288074.032 Msun, 790278194.674 Msun, 21009879.3578 Msun, 0]
[6844, 18814551.1183 Msun, 157719.70202 Msun, 18656831.4162 Msun, 0]
[6845, 18615418.7152 Msun, 126666.861223 Msun, 18488751.8539 Msun, 0]
[6846, 18456184.7457 Msun, 135512.454097 Msun, 18320672.2916 Msun, 0]
[6847, 89150013.6499 Msun, 11665335.4257 Msun, 77484678.2242 Msun, 0]
[6848, 41313433.623 Msun, 1478577.35594 Msun, 39834856.2671 Msun, 0]
[6849, 22818876.6452 Msun, 296215.29589 Msun, 22522661.3493 Msun, 0]
[6850, 71289345.9029 Msun, 1032088.85799 Msun, 70257257.0449 Msun, 0]
[6851, 18613278.3549 Msun, 124526.501015 Msun, 18488751.8539 Msun, 0]
[6852, 19168718.8314 Msun, 7648.72818456 Msun, 19161070.1032 Msun, 0]
[6853, 56097800.5449 Msun, 1303863.23229 Msun, 54793937.3126 Msun, 0]
[6854, 78666965.1882 Msun, 173809.590171 Msun, 78493155.5981 Msun, 0]
[6855, 20479645.151 Msun, 646256.798577 Msun, 19833388.3524 Msun, 0]
[6856, 183574357.937 Msun, 17511750.3757 Msun, 166062607.561 Msun, 0]
[6857, 21458855.6929 Msun, 112751.279688 Msun, 21346104.4132 Msun, 0]
[6858, 18531994.6379 Msun, 43242.7839508 Msun, 18488751.8539 Msun, 0]
[6859, 19523510.514 Msun, 26281.2861761 Msun, 19497229.2278 Msun, 0]
[6860, 22882631.2283 Msun, 359969.878967 Msun, 22522661.3493 Msun, 0]
[6861, 20056312.2209 Msun, 54844.3061464 Msun, 20001467.9147 Msun, 0]
[6862, 21286356.637 Msun, 108331.786171 Msun, 21178024.8509 Msun, 0]
[6863, 22701780.2755 Msun, 11039.3638748 Msun, 22690740.9116 Msun, 0]
[6864, 19528363.7465 Msun, 31134.5186701 Msun, 19497229.2278 Msun, 0]
[6865, 53136577.1501 Msun, 191515.022965 Msun, 52945062.1272 Msun, 0]
[6866, 758561195.587 Msun, 499889390.36 Msun, 258671805.227 Msun, 0]
[6867, 168703936.096 Msun, 23317729.956 Msun, 145386206.14 Msun, 165492]
[6868, 70285951.324 Msun, 2381895.6752 Msun, 67904055.6488 Msun, 0]
[6869, 89676094.3267 Msun, 593984.844352 Msun, 89082109.4823 Msun, 0]
[6870, 47829251.3703 Msun, 1775517.22856 Msun, 46053734.1418 Msun, 0]
[6871, 42979546.8777 Msun, 119309.640566 Msun, 42860237.2371 Msun, 0]
[6872, 89033747.6332 Msun, 287914.357749 Msun, 88745833.2754 Msun, 0]
[6873, 23993465.7142 Msun, 630457.70484 Msun, 23363008.0094 Msun, 0]
[6874, 226808343.136 Msun, 12943855.169 Msun, 213864487.967 Msun, 67357]
[6875, 37663049.8331 Msun, 1021785.95985 Msun, 36641263.8732 Msun, 0]
[6876, 894823535.213 Msun, 790278194.674 Msun, 104545340.539 Msun, 0]
[6877, 35012149.2957 Msun, 387759.4602 Msun, 34624389.8355 Msun, 0]
[6878, 18319924.2416 Msun, 167331.512267 Msun, 18152592.7293 Msun, 0]
[6879, 63046951.8241 Msun, 5731821.07692 Msun, 57315130.7472 Msun, 0]
[6880, 22449430.5349 Msun, 2952201.30712 Msun, 19497229.2278 Msun, 0]
[6881, 19246056.2044 Msun, 84986.1012647 Msun, 19161070.1032 Msun, 0]
[6882, 21124475.595 Msun, 114530.306465 Msun, 21009945.2886 Msun, 0]
[6883, 102496059.838 Msun, 807924.641463 Msun, 101688135.197 Msun, 0]
[6884, 81731297.3985 Msun, 6692859.9853 Msun, 75038437.4132 Msun, 74952]
[6885, 148347440.637 Msun, 5815971.79957 Msun, 142531468.838 Msun, 0]
[6886, 41791492.7765 Msun, 612000.01096 Msun, 41179492.7656 Msun, 0]
[6887, 18162116.3687 Msun, 9523.63936493 Msun, 18152592.7293 Msun, 0]
[6888, 58865497.1051 Msun, 1214207.23325 Msun, 57651289.8718 Msun, 0]
[6889, 22512197.1379 Msun, 325694.91318 Msun, 22186502.2247 Msun, 0]
[6890, 25164443.7453 Msun, 120588.961341 Msun, 25043854.784 Msun, 0]
[6891, 19293488.2722 Msun, 636656.855957 Msun, 18656831.4162 Msun, 0]
[6892, 101303902.881 Msun, 6843188.86388 Msun, 94460714.0174 Msun, 0]
[6893, 18760335.1978 Msun, 103503.781554 Msun, 18656831.4162 Msun, 0]
[6894, 44352183.7079 Msun, 315338.383084 Msun, 44036845.3248 Msun, 0]
[6895, 22728480.2695 Msun, 541978.044749 Msun, 22186502.2247 Msun, 0]
[6896, 18897650.2981 Msun, 72739.3195787 Msun, 18824910.9785 Msun, 0]
[6897, 185526838.524 Msun, 121152366.159 Msun, 64374472.3641 Msun, 0]
[6898, 820983542.881 Msun, 776778669.146 Msun, 44204873.7356 Msun, 0]
[6899, 41778679.8546 Msun, 4296981.22167 Msun, 37481698.6329 Msun, 0]
[6900, 44316019.8162 Msun, 3061640.36376 Msun, 41254379.4525 Msun, 74952]
[6901, 55950042.0628 Msun, 1828481.54064 Msun, 54121560.5222 Msun, 0]
[6902, 44527786.7359 Msun, 3012200.77643 Msun, 41515585.9594 Msun, 0]
[6903, 84567941.9251 Msun, 5234454.44627 Msun, 79333487.4788 Msun, 0]
[6904, 67814911.5775 Msun, 3440614.83678 Msun, 64374296.7407 Msun, 0]
[6905, 120600952.414 Msun, 10845210.7985 Msun, 109755741.616 Msun, 0]
[6906, 28039554.7687 Msun, 642586.11241 Msun, 27396968.6563 Msun, 0]
[6907, 21263393.5131 Msun, 85368.6622434 Msun, 21178024.8509 Msun, 0]
[6908, 35743762.5542 Msun, 951293.15631 Msun, 34792469.3979 Msun, 0]
[6909, 18575265.9251 Msun, 254593.633501 Msun, 18320672.2916 Msun, 0]
[6910, 18561830.4296 Msun, 73078.5756715 Msun, 18488751.8539 Msun, 0]
[6911, 21524370.1797 Msun, 10186.2042309 Msun, 21514183.9755 Msun, 0]
[6912, 18862871.671 Msun, 37960.6924526 Msun, 18824910.9785 Msun, 0]
[6913, 37134235.3738 Msun, 660970.352814 Msun, 36473265.0209 Msun, 0]
[6914, 18713716.2334 Msun, 56884.8171266 Msun, 18656831.4162 Msun, 0]
[6915, 25174182.7628 Msun, 130327.978886 Msun, 25043854.784 Msun, 0]
[6916, 19523691.4011 Msun, 362621.297936 Msun, 19161070.1032 Msun, 0]
[6917, 17519638.2918 Msun, 39363.8116689 Msun, 17480274.4801 Msun, 0]
[6918, 22648717.6682 Msun, 126056.31884 Msun, 22522661.3493 Msun, 0]
[6919, 22536492.8831 Msun, 13831.5337624 Msun, 22522661.3493 Msun, 0]
[6920, 22728873.289 Msun, 38132.3773717 Msun, 22690740.9116 Msun, 0]
[6921, 23711951.6028 Msun, 12733.3173518 Msun, 23699218.2855 Msun, 0]
[6922, 68374498.2988 Msun, 806514.250749 Msun, 67567984.048 Msun, 0]
[6923, 18471238.7086 Msun, 150566.417012 Msun, 18320672.2916 Msun, 0]
[6924, 17497886.7768 Msun, 17612.2966699 Msun, 17480274.4801 Msun, 0]
[6925, 19232222.8173 Msun, 239232.276491 Msun, 18992990.5409 Msun, 0]
[6926, 592299156.753 Msun, 481702863.295 Msun, 110596293.458 Msun, 0]
[6927, 24439661.3263 Msun, 236248.115784 Msun, 24203413.2105 Msun, 0]
[6928, 91617966.5231 Msun, 3674536.76323 Msun, 87943429.7599 Msun, 37891]
[6929, 1254199989.44 Msun, 1228483897.12 Msun, 25716092.3232 Msun, 0]
[6930, 32243446.9535 Msun, 140250.552586 Msun, 32103196.4009 Msun, 0]
[6931, 18684933.1091 Msun, 28101.6928088 Msun, 18656831.4162 Msun, 0]
[6932, 21464766.1815 Msun, 286741.330608 Msun, 21178024.8509 Msun, 0]
[6933, 391763105.869 Msun, 22156148.3528 Msun, 369606957.516 Msun, 0]
[6934, 21658899.691 Msun, 312795.277827 Msun, 21346104.4132 Msun, 0]
[6935, 19167481.2798 Msun, 6411.17666042 Msun, 19161070.1032 Msun, 0]
[6936, 20201440.107 Msun, 31892.6299767 Msun, 20169547.477 Msun, 0]
[6937, 17824600.3268 Msun, 8166.72213627 Msun, 17816433.6047 Msun, 0]
[6938, 18014543.0405 Msun, 30029.8735044 Msun, 17984513.167 Msun, 0]
[6939, 24280072.1159 Msun, 244694.70575 Msun, 24035377.4101 Msun, 0]
[6940, 24422809.1226 Msun, 1227829.52399 Msun, 23194979.5986 Msun, 0]
[6941, 22045816.997 Msun, 363553.459237 Msun, 21682263.5378 Msun, 0]
[6942, 67277660.0299 Msun, 1558551.16724 Msun, 65719108.8626 Msun, 0]
[6943, 18900038.4587 Msun, 75127.480143 Msun, 18824910.9785 Msun, 0]
[6944, 49679463.9099 Msun, 705437.58849 Msun, 48974026.3214 Msun, 62873]
[6945, 17671837.897 Msun, 23483.8545995 Msun, 17648354.0424 Msun, 0]
[6946, 19886217.9779 Msun, 52829.625542 Msun, 19833388.3524 Msun, 0]
[6947, 19880659.4862 Msun, 47271.1338289 Msun, 19833388.3524 Msun, 0]
[6948, 56993276.9879 Msun, 5392851.35924 Msun, 51600425.6287 Msun, 0]
[6949, 30826200.8834 Msun, 403800.105577 Msun, 30422400.7778 Msun, 0]
